text,label,materia_suggested,numero,source_file
"O número de abelhas encontra-se em declínio em Em uma indústria, o controle da dureza da água é várias regiões do mundo, inclusive no Brasil, sendo importante quando ela é utilizada em caldeiras, uma vez que vários fatores contribuem para o colapso de suas que sais pouco solúveis, formados a partir de sulfatos e colmeias. Nos Estados Unidos, bombas de sementes carbonatos, podem acumular-se no interior das tubulações, de espécies vegetais nativas têm sido utilizadas para causando obstruções. Para avaliar a água utilizada nessa combater o desaparecimento desses insetos. Elas são indús",UNKNOWN,,126,2023_ENEM_AMARELO_DIA2.pdf
"Cálcio DARAYA, V. Disponível em: http://planetasustentavel.abril.com.br. Acesso em: 2 fev. 2015 (adaptado).",UNKNOWN,,1,2023_ENEM_AMARELO_DIA2.pdf
Cloreto Esse método contribui para a preservação das abelhas,UNKNOWN,,2,2023_ENEM_AMARELO_DIA2.pdf
Turbidez porque,UNKNOWN,,3,2023_ENEM_AMARELO_DIA2.pdf
Coliformes totais AA reduz sua predação.,UNKNOWN,,4,2023_ENEM_AMARELO_DIA2.pdf
Sólidos sedimentáveis BB reduz o uso de pesticidas. CC reduz a competição por abrigo. Qual teste deve ser considerado para controlar a DD aumenta a oferta de alimento. formação desse tipo de obstrução de tubulações? EE aumenta os locais de reprodução. AA 1 BB 2,Microeconomia,Humanas,5,2023_ENEM_AMARELO_DIA2.pdf
CC 3 Os mais antigos cozinhavam o feijão na panela de ferro a DD 4 fim de acabar com a palidez de seus filhos. Alguns chegavam EE 5 até a colocar um prego enferrujado nesse cozimento para liberar o ferro contido nele. Sabe-se que esse elemento,Tabela Periódica,Ciências,124,2023_ENEM_AMARELO_DIA2.pdf
"pode ser encontrado na sua forma metálica ou iônica, As aves apresentam dois tipos de músculos em seus sendo essencial para a manutenção da vida humana. corpos: vermelhos e brancos. Aves migratórias como garças, As estratégias citadas eram utilizadas com o objetivo de gansos e patos selvagens têm os músculos vermelhos bem AA tratar a diarreia. desenvolvidos, com ampla rede de vasos sanguíneos. BB prevenir a anemia. Nas viagens por grandes distâncias, tais músculos são fundamentais, pois favorecem o(a) CC evitar as verminoses. AA execução de manobras. DD remediar o raquitismo. B CC evitar as verminoses. AA execução de manobras. DD remediar o raquitismo. BB metabolismo corpóreo elevado. EE combater a febre amarela. CC manutenção da aerodinâmica. DD deslocamento a grandes velocidades.",Ligações Químicas,Ciências,127,2023_ENEM_AMARELO_DIA2.pdf
EE capacidade de voo em grandes altitudes. A utilização de tecnologia nuclear é um tema,UNKNOWN,,125,2023_ENEM_AMARELO_DIA2.pdf
"bastante controverso, por causa do risco de acidentes graves, como aqueles ocorridos em Chernobyl (1986), Existe no comércio um produto antimofo constituído por em Goiânia (1987) e em Fukushima (2011). Apesar de uma embalagem com tampa perfurada contendo cloreto muitas desvantagens, como a geração de resíduos de cálcio anidro, CaCl . Uma vez aberto o lacre, essa 2 tóxicos, a descontaminação ambiental dispendiosa em substância absorve a umidade ambiente, transformando-se caso de acidentes e a utilização em armas nucleares, em cloreto de cálcio di-hidratado, CaCl⋅⋅ 2H O.",UNKNOWN,,128,2023_ENEM_AMARELO_DIA2.pdf
"2 a geração de energia nuclear apresenta vantagens em Considere a massa molar da água igual a 18 g mol−1, e a comparação a outras fontes de energia. massa molar do cloreto de cálcio anidro igual a 111 g mol−1. A geração dessa energia tem como característica: Na hidratação da substância presente no antimofo, o AA Formar resíduos facilmente recicláveis. ganho percentual, em massa, é mais próximo de BB Promover o aumento do desmatamento. AA 14% BB 16% CC Contribuir para a produção de chuva ácida. CC 24% DD Emitir gases tóxicos que são lançados no ambiente. DD 32% EE Produzir",Energia e Trabalho,Ciências,2,2023_ENEM_AMARELO_DIA2.pdf
CN • 2º DIA • CADERNO 5 • AMARELO *020125AM13*,UNKNOWN,,12,2023_ENEM_AMARELO_DIA2.pdf
"Um assistente de laboratório precisou descartar sete frascos contendo solução de nitrato de mercúrio(I) que não foram utilizados em uma aula prática. Cada frasco continha 5,25 g de Hg (NO ) dissolvidos em água. Temendo a",Soluções,Ciências,129,2023_ENEM_AMARELO_DIA2.pdf
"3 2 toxidez do mercúrio e sabendo que o Hg Cl tem solubilidade muito baixa, o assistente optou por retirar o mercúrio da",Química Ambiental,Ciências,2,2023_ENEM_AMARELO_DIA2.pdf
"2 solução por precipitação com cloreto de sódio (NaCl), conforme a equação química: Hg (NO ) (aq) + 2 NaCl (aq) Hg Cl (s) + 2 NaNO (aq)",Soluções,Ciências,2,2023_ENEM_AMARELO_DIA2.pdf
"3 2 2 2 3 Na dúvida sobre a massa de NaCl a ser utilizada, o assistente aumentou gradativamente a quantidade adicionada em cada frasco, como apresentado no quadro. Frasco I II III IV V VI VII Massa de NaCl 0,2 0,4 0,6 0,8 1,0 1,2 1,4 em grama (g) O produto obtido em cada experimento foi filtrado, secado e teve sua massa aferida. O assistente organizou os resultados na forma de um gráfico que correlaciona a massa de NaCl adicionada com a massa de Hg Cl obtida em",Geometria,Matemática,2,2023_ENEM_AMARELO_DIA2.pdf
"2 cada frasco. A massa molar do Hg (NO ) é 525 g mol–1, a do NaCl é 58 g mol–1 e a do Hg Cl é 472 g mol–1.",UNKNOWN,,2,2023_ENEM_AMARELO_DIA2.pdf
3 2 2 2 Qual foi o gráfico obtido pelo assistente de laboratório?,Gráficos,Matemática,2,2023_ENEM_AMARELO_DIA2.pdf
"7 Cl (g)2 56 Cl (g)2 56 g2 4 g2 4 H H AA e 3 DD e 3 a d 2 a d 2 ss 1 ss 1 Ma 0 Ma 0 0,0 0,2 0,4 0,6 0,8 1,0 1,2 1,4 0,0 0,2 0,4 0,6 0,8 1,0 1,2 1,4 Massa de NaCI (g) Massa de NaCI (g) 7 ) 7 g ) Cl (2 56 Cl (g2 56 2 g 4 2 H g 4 H BB de 3 EE e 3 ssa 21 sa d 21 a s M 00,0 0,2 0,4 0,6 0,8 1,0 1,2 1,4 Ma 0 0,0 0,2 0,4 0,6 0,8 1,0 1,2 1,4 Massa de NaCI (g) Massa de NaCI (g) 7 ) g ( 6 2 Cl 5 2 g 4 H CC e 3 d a 2 s 1 s a M 0 0,0 0,2 0,4 0,6 0,8 1,0 1,2 1,4 Massa de NaCI (g) CN • 2º DIA • CADERNO 5 • AMARELO 13 *020125AM14*",UNKNOWN,,7,2023_ENEM_AMARELO_DIA2.pdf
"Uma equipe de segurança do transporte de uma empresa O ciclo do nitrogênio é composto por várias etapas, avalia o comportamento das tensões que aparecem em duas conforme a figura, sendo cada uma desempenhada por cordas, 1 e 2, usadas para prender uma carga de massa um grupo específico de microrganismos. M = 200 kg na carroceria, conforme a ilustração. Quando o caminhão parte do repouso, sua aceleração é constante Gás nitrogênio e igual a 3 m/s2 e, quando ele é freado bruscamente, sua frenagem é constante e igual a 5 m/s2. Em ambas as 1 situações, a carga encontra-se na iminência de m",Eletromagnetismo,Ciências,132,2023_ENEM_AMARELO_DIA2.pdf
"2 M V Se o grupo dos microrganismos decompositores fosse exterminado, qual etapa não ocorreria? AA 1 BB 2 CC 3 Nas situações de aceleração e frenagem do caminhão, DD 4 as tensões nas cordas 1 e 2, em newton, serão EE 5 AA aceleração: T = 0 e T = 200; frenagem: T = 600 e",Cinemática,Ciências,1,2023_ENEM_AMARELO_DIA2.pdf
2 1 T = 0.,UNKNOWN,,1,2023_ENEM_AMARELO_DIA2.pdf
Os raios cósmicos são fontes de radiação ionizante BB aceleração: T = 0 e T = 200; frenagem: T = 1 400 e potencialmente perigosas para o organismo humano.,Cinemática,Ciências,2,2023_ENEM_AMARELO_DIA2.pdf
"2 1 T = 0. Para quantificar a dose de radiação recebida, utiliza-se 2 CC aceleração: T = 0 e T = 600; frenagem: T = 600 e o sievert (Sv), definido como a unidade de energia",Cinemática,Ciências,1,2023_ENEM_AMARELO_DIA2.pdf
2 1 T = 0. recebida por unidade de massa. A exposição à radiação,UNKNOWN,,1,2023_ENEM_AMARELO_DIA2.pdf
"proveniente de raios cósmicos aumenta com a altitude, DD aceleração: T = 560 e T = 0; frenagem: T = 0 e",Cinemática,Ciências,2,2023_ENEM_AMARELO_DIA2.pdf
"2 1 o que pode representar um problema para as tripulações T = 960. de aeronaves. Recentemente, foram realizadas medições 2 EE aceleração: T = 640 e T = 0; frenagem: T = 0 e acuradas das doses de radiação ionizante para voos entre",Cinemática,Ciências,1,2023_ENEM_AMARELO_DIA2.pdf
2 1 T = 1 040. Rio de Janeiro e Roma. Os resultados têm indicado que a 2 dose média de radiação recebida na fase de cruzeiro (que,Estatística,Matemática,1,2023_ENEM_AMARELO_DIA2.pdf
"geralmente representa 80% do tempo total de voo) desse trecho intercontinental é 2 μSv/h. As normas internacionais A biorremediação designa tratamentos que usam da aviação civil limitam em 1 000 horas por ano o tempo organismos para reduzir a quantidade de substâncias de trabalho para as tripulações que atuem em voos tóxicas no ambiente ou degradá-las em substâncias intercontinentais. Considere que a dose de radiação ionizante não tóxicas ou de menor toxicidade. Uma planta aquática, para uma radiografia torácica é estimada em 0,2 mSv. o aguapé, tem sido utilizada para a biorremediaçã",Trabalho e Sociedade,Humanas,131,2023_ENEM_AMARELO_DIA2.pdf
CN • 2º DIA • CADERNO 5 • AMARELO *020125AM15*,UNKNOWN,,14,2023_ENEM_AMARELO_DIA2.pdf
"Entre os medicamentos mais comuns consumidos para o alívio da dor está o ibuprofeno, um composto quiral com ação anti-inflamatória e efeito analgésico, que é comercializado como fármaco opticamente puro, ou seja, sem a mistura com outro isômero óptico. A fórmula estrutural plana do ibuprofeno é: OH O Ibuprofeno Além do ibuprofeno, destacam-se também os princípios ativos a seguir, presentes em outros medicamentos para o alívio da dor: H H N O N N N N S O−Na+ O O O O HO O Fenacetina Paracetamol Dipirona sódica Cl N+Br − O NH Cl O−Na+ O OH O H O Diclofenaco sódico Butilbrometo de escopolamina AA fenacetina. BB paracetamol. CC dipirona sódica. DD diclofenaco sódico. EE butilbrometo de escopolamina.",Óptica,Ciências,134,2023_ENEM_AMARELO_DIA2.pdf
"Uma concessionária é responsável por um trecho de 480 quilômetros de uma rodovia. Nesse trecho, foram construídas 10 praças de pedágio, onde funcionários recebem os pagamentos nas cabines de cobrança. Também existe o serviço automático, em que os veículos providos de um dispositivo passam por uma cancela, que se abre automaticamente, evitando filas e diminuindo o tempo de viagem. Segundo a concessionária, o tempo médio para efetuar a passagem em uma cabine é de 3 minutos, e as velocidades máximas permitidas na rodovia são 100 km/h, para veículos leves, e 80 km/h, para veículos de grande p",Mecânica,Ciências,135,2023_ENEM_AMARELO_DIA2.pdf
"Qual será a medida, em metro, de cada um dos cabos a serem instalados? Alguns estudos comprovam que os carboidratos fornecem energia ao corpo, preservam as proteínas",Energia e Trabalho,Ciências,136,2023_ENEM_AMARELO_DIA2.pdf
"3 estruturais dos músculos durante a prática de atividade AA 3 física e ainda dão força para o cérebro coordenar os movimentos, o que de fato tem impacto positivo no BB 11 2 desenvolvimento do praticante. O ideal é consumir 1 grama de carboidrato para cada minuto de caminhada. CC 12 2 CIRINO, C. Boa pergunta: consumir carboidratos antes dos exercícios melhora o desempenho do atleta? Revista Saúde! É Vital, n. 330, nov. 2010 (adaptado). DD 12 3 Um casal realizará diariamente 30 minutos de caminhada, ingerindo, antes dessa atividade, a quantidade ideal de EE 22 carboidrato",Mecânica,Ciências,22,2023_ENEM_AMARELO_DIA2.pdf
"garantir o suprimento de pães para um período de 30 dias Um controlador de voo dispõe de um instrumento que ininterruptos. Sabe-se que cada pacote desse pão vem com 18 descreve a altitude de uma aeronave em voo, em função fatias, e que cada uma delas tem 15 gramas de carboidratos. da distância em solo. Essa distância em solo é a medida na A quantidade mínima de pacotes de pão de fôrma horizontal entre o ponto de origem do voo até o ponto que necessários para prover o suprimento a esse casal é representa a projeção ortogonal da posição da aeronave, AA 1. em voo, no solo. Essa",Funções,Matemática,138,2023_ENEM_AMARELO_DIA2.pdf
"de cada quadradinho da malha igual a 1 cm. O mastro de uma bandeira foi instalado Altitude perpendicularmente ao solo em uma região plana. Devido aos fortes ventos, três cabos de aço, de mesmo comprimento, serão instalados para dar sustentação ao mastro. Cada cabo de aço ficará perfeitamente esticado, com uma extremidade num ponto P do mastro, a uma altura h do solo, e a outra extremidade, num ponto no Origem Destino Distância do voo chão, como mostra a figura. Essa tela apresenta os dados de um voo cuja maior altitude alcançada foi de 5 km. A escala em que essa tela representa",Geometria Plana,Matemática,137,2023_ENEM_AMARELO_DIA2.pdf
MT • 2º DIA • CADERNO 5 • AMARELO *020125AM17*,UNKNOWN,,16,2023_ENEM_AMARELO_DIA2.pdf
"Uma pessoa pratica quatro atividades físicas — caminhar, correr, andar de bicicleta e jogar futebol — como parte de seu programa de emagrecimento. Essas atividades são praticadas semanalmente de acordo com o quadro, que apresenta o número de horas diárias por atividade. Dias da semana Caminhar Correr Andar de bicicleta Jogar futebol Segunda-feira 1,0 0,5 0,0 2,0 Terça-feira 0,5 1,0 0,5 1,0 Quarta-feira 0,0 1,5 1,0 0,5 Quinta-feira 0,0 2,0 0,0 0,0 Sexta-feira 0,0 0,5 0,0 2,5 Ela deseja comemorar seu aniversário e escolhe o dia da semana em que o gasto calórico com as atividades físicas prat",Geometria,Matemática,139,2023_ENEM_AMARELO_DIA2.pdf
"A cada bimestre, a diretora de uma escola compra uma quantidade de folhas de papel ofício proporcional ao número de alunos matriculados. No bimestre passado, ela comprou 6 000 folhas para serem utilizadas pelos 1 200 alunos matriculados. Neste bimestre, alguns alunos cancelaram suas matrículas e a escola tem, agora, 1 150 alunos. A diretora só pode gastar R$ 220,00 nessa compra, e sabe que o fornecedor da escola vende as folhas de papel ofício em embalagens de 100 unidades a R$ 4,00 a embalagem. Assim, será preciso convencer o fornecedor a dar um desconto à escola, de modo que seja possív",Estatística,Matemática,140,2023_ENEM_AMARELO_DIA2.pdf
"Meia pizza do professor O calendário maia apresenta duas contagens de matemática simultâneas de anos, o chamado ano Tzolkim, composto por 260 dias e que determinava o calendário religioso, Meia pizza do e o ano Haab, composto por 365 dias e que determinava o amigo 1 calendário agrícola. Um historiador encontrou evidências α de que gerações de uma mesma família governaram certa comunidade maia pelo período de 20 ciclos, sendo cada ciclo formado por 52 anos Haab. Disponível em: www.suapesquisa.com. Acesso em: 20 ago. 2014. Meia pizza do amigo 2 De acordo com as informações fornecida",Algebra Linear,Matemática,141,2023_ENEM_AMARELO_DIA2.pdf
"DD a = 180° Sejam a, b e c as medidas dos lados de um triângulo retângulo, tendo a como medida da hipotenusa. Esses EE 180° < a < 360° valores a, b e c são, respectivamente, os diâmetros dos",Geometria,Matemática,142,2023_ENEM_AMARELO_DIA2.pdf
"círculos C , C e C , como apresentados na figura.",Geometria,Matemática,143,2023_ENEM_AMARELO_DIA2.pdf
"2 3 Entre maratonistas, um parâmetro utilizado é o de Círculo C economia de corrida (EC). O valor desse parâmetro é 1 calculado pela razão entre o consumo de oxigênio, em mililitro (mL) por minuto (min), e a massa, em quilograma (kg), do atleta correndo a uma velocidade constante. Disponível em: www.treinamentoonline.com.br. Acesso em: 23 out. 2019 (adaptado). a Um maratonista, visando melhorar sua performance, c auxiliado por um médico, mensura o seu consumo de oxigênio por minuto a velocidade constante. Com base nesse consumo e na massa do atleta, o médico calcula o EC do atleta. Cír . O valor desse parâmetro é 1 calculado pela razão entre o consumo de oxigênio, em mililitro (mL) por minuto (min), e a massa, em quilograma (kg), do atleta correndo a uma velocidade constante. Disponível em: www.treinamentoonline.com.br. Acesso em: 23 out. 2019 (adaptado). a Um maratonista, visando melhorar sua performance, c auxiliado por um médico, mensura o seu consumo de oxigênio por minuto a velocidade constante. Com base nesse consumo e na massa do atleta, o médico calcula o EC do atleta. Círculo C 3 b A unidade de medida da grandeza descrita pelo parâmetro EC é min AA mL⋅kg Círculo C 2 Observe que essa construção assegura, pelo teorema mL BB de Pitágoras, que área (C) = área (C ) + área (C ). min⋅kg",Mecânica,Ciências,1,2023_ENEM_AMARELO_DIA2.pdf
"2 3 Um professor de matemática era conhecedor dessa construção e, confraternizando com dois amigos em uma min⋅mL CC pizzaria onde são vendidas pizzas somente em formato kg de círculo, lançou um desafio: mesmo sem usar um instrumento de medição, poderia afirmar com certeza se min⋅kg a área do círculo correspondente à pizza que ele pedisse DD mL era maior, igual ou menor do que a soma das áreas das pizzas dos dois amigos. Assim, foram pedidas três pizzas. mL⋅kg O professor as dividiu ao meio e formou um triângulo com EE min os diâmetros das pizzas, conforme indicado na figur",Geometria,Matemática,1,2023_ENEM_AMARELO_DIA2.pdf
MT • 2º DIA • CADERNO 5 • AMARELO *020125AM19*,UNKNOWN,,18,2023_ENEM_AMARELO_DIA2.pdf
"O gerente de uma fábrica pretende comparar a evolução das vendas de dois produtos similares (I e II). Para isso, passou a verificar o número de unidades vendidas de cada um desses produtos em cada mês. Os resultados dessa verificação, para os meses de abril a junho, são apresentados na tabela. Vendas Vendas Vendas Produto em abril em maio em junho (unidade) (unidade) (unidade) l 80 90 100 ll 190 170 150 O gerente estava decidido a cessar a produção do produto II no mês seguinte àquele em que as vendas do produto I superassem as do produto II. Suponha que a variação na quantidade de unidade (unidade) (unidade) l 80 90 100 ll 190 170 150 O gerente estava decidido a cessar a produção do produto II no mês seguinte àquele em que as vendas do produto I superassem as do produto II. Suponha que a variação na quantidade de unidades vendidas dos produtos I e II se manteve, mês a mês, como no período representado na tabela. Em qual mês o produto II parou de ser produzido? AA Junho. BB Julho. CC Agosto. DD Setembro. EE Outubro.",Evolução,Ciências,144,2023_ENEM_AMARELO_DIA2.pdf
"Uma empresa de transporte faz regularmente um levantamento do número de viagens realizadas durante o dia por todos os 160 motoristas cadastrados em seu aplicativo. Em um certo dia, foi gerado um relatório, por meio de um gráfico de barras, no qual se relacionaram a quantidade de motoristas com a quantidade de viagens realizadas até aquele instante do dia. s a d a 7 z ali 6 e s r 5 n e 4 g a vi 3 e d 2 e d 1 a d nti 0 5 10 15 20 25 30 35 40 45 50 55 a u Q Quantidade de motoristas Comparando os valores da média, da mediana e da moda da distribuição das quantidades de viagens realizadas pel",Estatística,Matemática,145,2023_ENEM_AMARELO_DIA2.pdf
"A foto mostra a construção de uma cisterna destinada Q3 ao armazenamento de água. Uma cisterna como essa, na A forma de cilindro circular reto com 3 m² de área da base, foi abastecida por um curso-d’água com vazão constante. O seu proprietário registrou a altura do nível da água no Q4 Q2 interior da cisterna durante o abastecimento em diferentes B α Q5 momentos de um mesmo dia, conforme o quadro. Q1 Q6 Horário (h) Nível da água (m) 6:00 0,5 Qual é o jogador que receberá a bola? 8:00 1,1 AA Q 2 12:00 2,3 BB Q 3 CC Q 15:00 3,2 4 DD Q 5 EE Q 6",Geometria,Matemática,146,2023_ENEM_AMARELO_DIA2.pdf
"O triângulo da figura é denominado triângulo mágico. Nos círculos, escrevem-se os números de 1 a 6, sem repetição, com um número em cada círculo. O objetivo é distribuir os números de forma que as somas dos números em cada lado do triângulo sejam iguais. Disponível em: www.paraibamix.com. Acesso em: 3 dez. 2012. Qual foi a vazão, em metro cúbico por hora, do curso-d’água que abasteceu a cisterna? Considere que os números colocados nos vértices AA 0,3 do triângulo estejam em progressão aritmética de razão BB 0,5 igual a 2. CC 0,9 Nas condições propostas, quais as possíveis",Geometria,Matemática,148,2023_ENEM_AMARELO_DIA2.pdf
"cada lado do triângulo são iguais a 7. BB Há somente uma solução possível, e as somas em Num certo momento de um jogo digital, a tela cada lado do triângulo são iguais a 9. apresenta a imagem representada na figura. O ponto Q",Geometria,Matemática,147,2023_ENEM_AMARELO_DIA2.pdf
"CC Há somente duas soluções possíveis, uma em que representa a posição de um jogador que está com a bola, as somas em cada lado do triângulo são iguais a 7 e os pontos Q , Q , Q , Q e Q também indicam posições",Ondulatória,Ciências,1,2023_ENEM_AMARELO_DIA2.pdf
"3 4 5 6 outra em que as somas são iguais a 9. de jogadores da mesma equipe, e os pontos A e B indicam DD Há somente duas soluções possíveis, uma em que os dois pés da trave mais próxima deles. No momento da as somas em cada lado do triângulo são iguais a 9 e partida retratado, o jogador Q tem a posse da bola, que",Ondulatória,Ciências,2,2023_ENEM_AMARELO_DIA2.pdf
"outra em que as somas são iguais a 12. será passada para um dos outros jogadores das posições EE Há somente duas soluções possíveis, uma em que Qn, n ∈ {2, 3, 4, 5, 6}, cujo ângulo AQnB tenha a mesma as somas em cada lado do triângulo são iguais a 10 e medida do ângulo AQB. outra em que as somas são iguais a 11. 1",Ondulatória,Ciências,1,2023_ENEM_AMARELO_DIA2.pdf
MT • 2º DIA • CADERNO 5 • AMARELO *020125AM21*,UNKNOWN,,20,2023_ENEM_AMARELO_DIA2.pdf
"No alojamento de uma universidade, há alguns quartos com o padrão superior ao dos demais. Um desses quartos ficou disponível, e muitos estudantes se candidataram para morar no local. Para escolher quem ficará com o quarto, um sorteio será realizado. Para esse sorteio, cartões individuais com os nomes de todos os estudantes inscritos serão depositados em uma urna, sendo que, para cada estudante de primeiro ano, será depositado um único cartão com seu nome; para cada estudante de segundo ano, dois cartões com seu nome; e, para cada estudante de terceiro ano, três cartões com seu nome. Foram",UNKNOWN,,149,2023_ENEM_AMARELO_DIA2.pdf
"A água utilizada pelos 75 moradores de um vilarejo provém de um reservatório de formato cilíndrico circular reto cujo raio da base mede 5 metros, sempre abastecido no primeiro dia de cada mês por caminhões-pipa. Cada morador desse vilarejo consome, em média, 200 litros de água por dia. No mês de junho de um determinado ano, o vilarejo festejou o dia do seu padroeiro e houve um gasto extra de água nos primeiros 20 dias. Passado esse período, as pessoas verificaram a quantidade de água presente no reservatório e constataram que o nível da coluna de água estava em 1,5 metro. Decidiram, então,",Geometria,Matemática,150,2023_ENEM_AMARELO_DIA2.pdf
"Em janeiro do ano passado, a direção de uma fábrica abriu uma creche para os filhos de seus funcionários, com 10 salas, cada uma com capacidade para atender 10 crianças a cada ano. As vagas são sorteadas entre os filhos dos funcionários inscritos, enquanto os não contemplados pelo sorteio formam uma lista de espera. No ano passado, a lista de espera teve 400 nomes e, neste ano, esse número cresceu 10%. A direção da fábrica realizou uma pesquisa e constatou que a lista de espera para o próximo ano terá a mesma quantidade de nomes da lista de espera deste ano. Decidiu, então, construir, ao l",UNKNOWN,,151,2023_ENEM_AMARELO_DIA2.pdf
"O gráfico que melhor representa a variação dessa altura, em função do tempo, contado a partir do instante em que Os números figurados pentagonais provavelmente a cadeira da pessoa P se encontra na posição mais alta foram introduzidos pelos pitagóricos por volta do da roda-gigante, é século V a.C. As figuras ilustram como obter os seis primeiros deles, sendo os demais obtidos seguindo o o mesmo padrão geométrico. ol m s eo AA ra o a uã Altaç el r0 Tempo",Figuras de Linguagem,Linguagens,152,2023_ENEM_AMARELO_DIA2.pdf
5 12 22 o ol m s eo BB ra o a uã Altaç el r0 Tempo o,UNKNOWN,,1,2023_ENEM_AMARELO_DIA2.pdf
51 ol m s O oitavo número pentagonal é eo AA 59. CC ra o a uã BB 83. Altaç el CC 86. r0 Tempo DD 89. EE 92. o ol m s,UNKNOWN,,35,2023_ENEM_AMARELO_DIA2.pdf
"eo A figura ilustra uma roda-gigante no exato instante em DD ura ão a que a cadeira onde se encontra a pessoa P está no ponto Altaç el mais alto dessa roda-gigante. r0 Tempo P o ol m s eo EE ra o a uã Altaç el r0 Tempo Solo Com o passar do tempo, à medida que a roda-gigante gira, com velocidade angular constante e no sentido horário, a altura da cadeira onde se encontra a pessoa P, em relação ao solo, vai se alterando.",Figuras de Linguagem,Linguagens,153,2023_ENEM_AMARELO_DIA2.pdf
MT • 2º DIA • CADERNO 5 • AMARELO *020125AM23*,UNKNOWN,,22,2023_ENEM_AMARELO_DIA2.pdf
"Um professor, para promover a aprendizagem dos Um agricultor é informado sobre um método de proteção estudantes em estatística, propôs uma atividade. O objetivo para sua lavoura que consiste em inserir larvas específicas, era verificar o percentual de estudantes com massa corporal de rápida reprodução. A reprodução dessas larvas faz com abaixo da média e altura acima da média de um grupo de que sua população multiplique-se por 10 a cada 3 dias e, estudantes. Para isso, usando uma balança e uma fita para evitar eventuais desequilíbrios, é possível cessar essa métrica, avaliou uma amos",Estatística,Matemática,156,2023_ENEM_AMARELO_DIA2.pdf
"20 40 60 80 100 120 140 DD 12 Massa corporal (kg) EE 18 Após a coleta dos dados, os estudantes calcularam a média dos valores obtidos, referentes à massa corporal",Estatística,Matemática,0,2023_ENEM_AMARELO_DIA2.pdf
"e à altura, obtendo, respectivamente, 80 kg e 1,65 m. Ao realizar o cadastro em um aplicativo de investimentos, Qual é o percentual de estudantes dessa amostra com foi solicitado ao usuário que criasse uma senha, sendo massa corporal abaixo da média e altura acima da média? permitido o uso somente dos seguintes caracteres: AA 10 • algarismos de 0 a 9; BB 20 • 26 letras minúsculas do alfabeto; CC 30 • 26 letras maiúsculas do alfabeto; DD 50 EE 70 • 6 caracteres especiais !, @, #, $, , &. Três tipos de estruturas para senha foram apresentadas",Estatística,Matemática,157,2023_ENEM_AMARELO_DIA2.pdf
"ao usuário: Um pescador tem um custo fixo diário de R$ 900,00 • tipo I: formada por quaisquer quatro caracteres com combustível, iscas, manutenção de seu barco e outras distintos, escolhidos dentre os permitidos; pequenas despesas. Ele vende cada quilograma de peixe por • tipo II: formada por cinco caracteres distintos, R$ 5,00. Sua meta é obter um lucro mínimo de R$ 800,00 iniciando por três letras, seguidas por um algarismo por dia. Sozinho, ele consegue, ao final de um dia de trabalho, e, ao final, um caractere especial; pescar 180 kg de peixe, o que é suficiente apenas para cobrir",Interpretação de Texto,Linguagens,155,2023_ENEM_AMARELO_DIA2.pdf
"2 3 pode contratar até 5 ajudantes. Ele sabe que com um ajudante descobrirem ao acaso, na primeira tentativa, as senhas a pesca diária é de 300 kg e que, a partir do segundo dos tipos I, II e III, respectivamente. ajudante contratado, aumenta-se em 100 kg a quantidade de Nessas condições, o tipo de senha que apresenta a peixe pescada por ajudante em um dia de trabalho. menor probabilidade de ser descoberta ao acaso, na A quantidade mínima de ajudantes que esse pescador primeira tentativa, é o precisa contratar para conseguir o lucro diário pretendido é AA tipo I, pois p < p < p .",Trabalho e Sociedade,Humanas,1,2023_ENEM_AMARELO_DIA2.pdf
"2 1 EE 5. EE tipo III, pois tem maior quantidade de caracteres. MT • 2º DIA • CADERNO 5 • AMARELO 23 *020125AM24*",UNKNOWN,,3,2023_ENEM_AMARELO_DIA2.pdf
"A intensidade luminosa correspondente à profundidade de 6 m é igual a Em um colégio público, a admissão no primeiro ano se dá por sorteio. Neste ano há 55 candidatos, cujas inscrições 1 são numeradas de 01 a 55. O sorteio de cada número de AA L inscrição será realizado em etapas, utilizando-se duas 9 0 urnas. Da primeira urna será sorteada uma bola, dentre bolas numeradas de 0 a 9, que representará o algarismo 16 BB L das unidades do número de inscrição a ser sorteado e, em 27 0 seguida, da segunda urna, será sorteada uma bola para representar o algarismo das dezenas desse n",UNKNOWN,,158,2023_ENEM_AMARELO_DIA2.pdf
1 EE L AA e 2 187 0,UNKNOWN,,1,2023_ENEM_AMARELO_DIA2.pdf
60,UNKNOWN,,50,2023_ENEM_AMARELO_DIA2.pdf
1 BB e,UNKNOWN,,1,2023_ENEM_AMARELO_DIA2.pdf
"50 Analisando as vendas de uma empresa, o gerente",UNKNOWN,,50,2023_ENEM_AMARELO_DIA2.pdf
"1 concluiu que o montante diário arrecadado, em milhar de real, CC e",UNKNOWN,,1,2023_ENEM_AMARELO_DIA2.pdf
"10 x2 poderia ser calculado pela expressão V(cid:31)x(cid:30)(cid:29) (cid:28)10x(cid:27)105, 4",UNKNOWN,,50,2023_ENEM_AMARELO_DIA2.pdf
"1 DD e em que os valores de x representam os dias do mês,",UNKNOWN,,1,2023_ENEM_AMARELO_DIA2.pdf
54 variando de 1 a 30.,UNKNOWN,,55,2023_ENEM_AMARELO_DIA2.pdf
1 Um dos fatores para avaliar o desempenho mensal EE e da empresa é verificar qual é o menor montante diário V,UNKNOWN,,1,2023_ENEM_AMARELO_DIA2.pdf
